time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-08-24 09:30:00-04:00,MovingAverageCrossover,554b512c43d94c0c9097fef14faf8744,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2022-08-24 09:30:00-04:00,MovingAverageCrossover,554b512c43d94c0c9097fef14faf8744,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,32.29999923706055,3064.0,0.0
2022-10-26 09:30:00-04:00,MovingAverageCrossover,48f8c76e0cfc4d6198ead8b11560537f,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MovingAverageCrossover,48f8c76e0cfc4d6198ead8b11560537f,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,21.18000030517578,4672.0,0.0
2022-11-07 09:30:00-05:00,MovingAverageCrossover,9a368f40c41347c59a76cd8e18859b90,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2022-11-07 09:30:00-05:00,MovingAverageCrossover,9a368f40c41347c59a76cd8e18859b90,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,18.15999984741211,4672.0,0.0
2022-11-15 09:30:00-05:00,MovingAverageCrossover,c50dba9e41a34ee5acb832befed4248d,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-15 09:30:00-05:00,MovingAverageCrossover,c50dba9e41a34ee5acb832befed4248d,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,23.649999618530273,3588.0,0.0
2022-12-09 09:30:00-05:00,MovingAverageCrossover,ddd706436e634e75b4fa2456ffda5c02,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2022-12-09 09:30:00-05:00,MovingAverageCrossover,ddd706436e634e75b4fa2456ffda5c02,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,21.049999237060547,3588.0,0.0
2023-01-13 09:30:00-05:00,MovingAverageCrossover,0811d936874845aa8dadd73cd854b737,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-13 09:30:00-05:00,MovingAverageCrossover,0811d936874845aa8dadd73cd854b737,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,19.170000076293945,3940.0,0.0
2023-02-23 09:30:00-05:00,MovingAverageCrossover,4109bdcc9ceb49068ac7f78db8a1607b,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MovingAverageCrossover,4109bdcc9ceb49068ac7f78db8a1607b,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,23.190000534057617,3940.0,0.0
2023-03-20 09:30:00-04:00,MovingAverageCrossover,8bd2431225dd448dadd65447693b12b9,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MovingAverageCrossover,8bd2431225dd448dadd65447693b12b9,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,24.43000030517578,3740.0,0.0
2023-04-26 09:30:00-04:00,MovingAverageCrossover,564fc9457cde4c44ba9d77a30a815d6e,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MovingAverageCrossover,564fc9457cde4c44ba9d77a30a815d6e,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,26.020000457763672,3740.0,0.0
2023-05-03 09:30:00-04:00,MovingAverageCrossover,f82b9f8bc8954588bb57812f3ce67fdd,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-03 09:30:00-04:00,MovingAverageCrossover,f82b9f8bc8954588bb57812f3ce67fdd,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,27.5,3559.0,0.0
2023-08-07 09:30:00-04:00,MovingAverageCrossover,c79db0af703b4e3da20d3a0f2233f580,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-07 09:30:00-04:00,MovingAverageCrossover,c79db0af703b4e3da20d3a0f2233f580,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,41.72999954223633,3559.0,0.0
2023-08-31 09:30:00-04:00,MovingAverageCrossover,d22b7224b9f1428f8fae6a100e901ac5,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-31 09:30:00-04:00,MovingAverageCrossover,d22b7224b9f1428f8fae6a100e901ac5,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,42.040000915527344,3543.0,0.0
2023-09-20 09:30:00-04:00,MovingAverageCrossover,a73d768e89194a4d9801de9815e4eb7b,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
