datetime,portfolio_value,cash,positions,return
2021-06-30 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-01 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-02 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-03 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-03 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-06 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-06 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-06 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-07 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-08 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-09 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-10 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-10 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-12 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-12 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-12 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-13 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-14 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-15 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-16 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-17 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-17 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-19 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-19 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-19 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-20 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-21 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-22 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-23 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-24 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-24 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-26 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-26 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-26 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-27 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-28 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-29 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-30 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-31 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-07-31 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-02 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-02 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-02 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-03 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-04 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-05 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-06 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-07 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-07 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-09 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-09 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-09 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-10 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-11 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-12 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-13 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-14 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-14 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-16 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-16 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-16 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-17 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-18 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-19 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-20 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-21 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-21 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-23 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-23 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-23 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-24 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-25 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-26 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-27 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-28 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-28 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-30 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-30 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-30 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-08-31 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-01 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-02 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-03 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-04 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-04 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-07 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-07 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-07 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-08 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-09 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-10 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-11 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-11 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-13 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-13 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-13 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-14 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-15 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-16 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-17 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-18 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-18 09:29:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-20 08:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-20 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-20 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-21 09:30:00-04:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2021-09-22 09:30:00-04:00,99866.72265625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0013327734375000455
2021-09-23 09:30:00-04:00,100864.96630859375,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.00999575860499391
2021-09-24 09:30:00-04:00,100835.0419921875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0002966770078988157
2021-09-25 09:30:00-04:00,100835.0419921875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-09-25 09:29:00-04:00,100835.0419921875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-09-27 08:30:00-04:00,100712.64697265625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0012138143359005094
2021-09-27 09:30:00-04:00,100712.64697265625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-09-27 09:30:00-04:00,100712.64697265625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-09-28 09:30:00-04:00,99480.4873046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0122344085376217
2021-09-29 09:30:00-04:00,98256.4873046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.01230392042864803
2021-09-30 09:30:00-04:00,98202.083984375,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0005536868028245268
2021-10-01 09:30:00-04:00,97557.4453125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.006564409284609107
2021-10-02 09:30:00-04:00,97557.4453125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-02 09:29:00-04:00,97557.4453125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-04 08:30:00-04:00,97535.6806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.00022309571932499495
2021-10-04 09:30:00-04:00,97535.6806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-04 09:30:00-04:00,97535.6806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-05 09:30:00-04:00,96227.361328125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.013413751019421105
2021-10-06 09:30:00-04:00,96328.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0010458425803845373
2021-10-07 09:30:00-04:00,98699.84033203125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.02462254310305667
2021-10-08 09:30:00-04:00,99048.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.003527459282583578
2021-10-09 09:30:00-04:00,99048.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-09 09:29:00-04:00,99048.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-11 08:30:00-04:00,97824.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.012357644778289267
2021-10-11 09:30:00-04:00,97824.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-11 09:30:00-04:00,97824.0,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-12 09:30:00-04:00,97905.60498046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0008342020411018503
2021-10-13 09:30:00-04:00,97804.96630859375,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0010279153261457674
2021-10-14 09:30:00-04:00,98941.92431640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.011624747195609464
2021-10-15 09:30:00-04:00,100081.60498046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.01151868302478043
2021-10-16 09:30:00-04:00,100081.60498046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-16 09:29:00-04:00,100081.60498046875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-18 08:30:00-04:00,100008.15966796875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0007338542633716916
2021-10-18 09:30:00-04:00,100008.15966796875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-18 09:30:00-04:00,100008.15966796875,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-19 09:30:00-04:00,101678.24365234375,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.016699477221856274
2021-10-20 09:30:00-04:00,102273.92431640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.005858486955176323
2021-10-21 09:30:00-04:00,101789.7646484375,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.004733950234185769
2021-10-22 09:30:00-04:00,102284.806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.004863376921022233
2021-10-23 09:30:00-04:00,102284.806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-23 09:29:00-04:00,102284.806640625,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-25 08:30:00-04:00,102170.56298828125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",-0.0011169171267551015
2021-10-25 09:30:00-04:00,102170.56298828125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-25 09:30:00-04:00,102170.56298828125,18.24365234375,"[{'asset': USD, 'quantity': 18.24365234375}, {'asset': QQQ, 'quantity': 272.0}]",0.0
2021-10-26 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-10-27 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-10-28 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-10-29 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-10-30 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-10-30 09:29:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-01 08:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-01 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-01 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-02 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-03 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-04 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-05 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-06 09:30:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-06 09:29:00-04:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-08 08:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-08 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-08 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-09 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-10 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-11 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-12 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-13 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-13 09:29:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-15 08:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-15 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-15 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-16 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-17 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-18 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-19 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-20 09:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-20 09:29:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
2021-11-22 08:30:00-05:00,102170.56298828125,102170.56298828125,"[{'asset': USD, 'quantity': 102170.56298828125}]",0.0
